AccountID,Type,BillingState,BillingCountry,Account_Status__c,ARR__c,EmployeesRange__c,Industry__c,SalesTargetAccount__c,SalesTeam__c,SalesTerritoryAE__c,OpenOpportunities__c,NumberofSessions__c,Industry_Score__c,EmployeeRangeScore__c,Engagement_Score__c,IsABM__c,Do_No_Contact__c,AccountSource,label
0012o00002i7QXs,Standard,Nordrhein-Westfalen,Germany,Business,0.0,1001-5000,Banking & Financial Services,False,DACH,DACH - Banking,0.0,98.0,100.0,50.0,6.0,False,False,Marketing,False
0012o00002z7Gsm,Standard,Washington,United States,Business,64680.0,101-1000,"Life Sciences, Pharma, & Biotech",False,NA - Corporate & LATAM,NA - West Corporate,0.0,309.0,25.0,0.0,25.0,False,False,Zoominfo,False
0012o00002i7QY7,Standard,Nordrhein-Westfalen,Germany,Business,0.0,101-1000,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,31.0,100.0,0.0,13.0,False,False,,False
0012o00002i7QY3,Standard,Hamburg,Germany,Business,0.0,101-1000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,484.0,50.0,0.0,3.0,False,False,,False
0012o00002i7QYD,Standard,Bern,Switzerland,Business,0.0,21-100,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,1.0,100.0,0.0,3.0,False,False,,False
0012o00002i7QXq,Standard,Berlin,Germany,Business,0.0,10.000+,Consulting & Business Services,False,DACH,DACH - Whitepatch 5K+,0.0,415.0,50.0,100.0,21.0,False,False,Zoominfo,False
0012o00002i7QXu,Standard,Hessen,Germany,Business,0.0,101-1000,Banking & Financial Services,False,DACH,DACH - Banking,0.0,1.0,100.0,0.0,3.0,False,False,,False
0012o00002i7QYI,Standard,Berlin,Germany,Business,0.0,Less than 20,"Life Sciences, Pharma, & Biotech",False,DACH,DACH - Healthcare and Pharma,0.0,0.0,25.0,0.0,3.0,False,False,,False
0012o00002i7QXr,Standard,Berlin,Germany,Business,0.0,1001-5000,"Life Sciences, Pharma, & Biotech",False,DACH,DACH - Healthcare and Pharma,0.0,25.0,25.0,50.0,6.0,False,False,,False
0012o00002i7QXw,Standard,Nordrhein-Westfalen,Germany,Business,0.0,101-1000,Other,False,DACH,DACH - Whitepatch <5K,0.0,33.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QXy,Standard,Berlin,Germany,Business,0.0,101-1000,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,34.0,100.0,0.0,6.0,False,False,,False
0012o00002i7QYF,Standard,Nordrhein-Westfalen,Germany,Business,0.0,21-100,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,107.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QYC,Standard,Steiermark,Austria,Business,0.0,21-100,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,194.0,100.0,0.0,3.0,False,False,,False
0012o00002z73EV,Partner,budapest,hungary,Partner,0.0,21-100,Software & Technology,False,EMEA W,RoW - E Europe,0.0,316.0,100.0,0.0,5.0,False,False,Marketing,False
0012o00002i7QYB,Partner,Wien,Austria,Partner,0.0,21-100,Other,False,DACH,DACH - Whitepatch <5K,0.0,2.0,0.0,0.0,3.0,False,False,,False
0012o00002i7QY5,Standard,Z\u00fcrich,Switzerland,Business,0.0,101-1000,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,16.0,100.0,0.0,3.0,False,False,,False
0012o00002i7QY2,Standard,Hamburg,Germany,Business,0.0,101-1000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,69.0,50.0,0.0,8.0,False,False,Marketing,False
0012o00002i7QYH,Standard,Nordrhein-Westfalen,Germany,Business,0.0,21-100,"Life Sciences, Pharma, & Biotech",False,DACH,DACH - Healthcare and Pharma,0.0,21.0,25.0,0.0,3.0,False,False,,False
0012o00002i7QYE,Standard,Nordrhein-Westfalen,Germany,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,81.0,100.0,0.0,17.0,False,False,Marketing,False
0012o00002i7QYG,Standard,Berlin,Germany,Business,0.0,21-100,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,11.0,100.0,0.0,3.0,False,False,,False
0012o00002sPSmO,Standard,BLEKINGE,Sweden,Business,16002.72,5001-10.000,Healthcare,False,EMEA N,RoW - Nordics,0.0,1314.0,25.0,0.0,22.0,False,False,HG Insights,False
0012o00002i7QXv,Standard,Niedersachsen,Germany,Business,0.0,101-1000,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,24.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QYA,Standard,Hessen,Germany,Business,0.0,101-1000,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,104.0,100.0,0.0,20.0,False,False,Marketing,False
0012o00002z7Qm0,Standard,Pennsylvania,United States,Business,0.0,21-100,Retail,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,4.0,50.0,0.0,3.0,False,False,Zoominfo,False
0012o00002z7Mcb,Standard,overijssel,netherlands,Business,0.0,5001-10.000,Banking & Financial Services,False,EMEA W,Benelux - Banking & Insurance,0.0,1.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QXx,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,101-1000,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,4.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QY1,Standard,Nordrhein-Westfalen,Germany,Business,0.0,101-1000,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,585.0,100.0,0.0,11.0,False,False,Marketing,False
0012o00002z74f3,Standard,New York,United States,Business,0.0,101-1000,Retail,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,22.0,50.0,0.0,8.0,False,False,Zoominfo,False
0012o00002z7Odu,Standard,Flanders,belgium,Business,0.0,101-1000,Software & Technology,False,EMEA W,Benelux - Software & Consulting,0.0,9.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002z7iuL,Standard,new jersey,united states,Business,0.0,21-100,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,143.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QY0,Standard,Bern,Switzerland,Business,0.0,101-1000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,78.0,50.0,0.0,12.0,False,False,,False
0012o00002i7QY4,Standard,Z\u00fcrich,Switzerland,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,36.0,100.0,0.0,6.0,False,False,,False
0012o00002z7V0B,Standard,Bangalore,India,Business,0.0,101-1000,Software & Technology,False,APAC,RoW - APAC (Other),1.0,44.0,100.0,0.0,6.0,False,False,Marketing,False
0012o00002i7QXj,Standard,Hessen,Germany,Business,0.0,10.000+,Software & Technology,False,DACH,DACH - Whitepatch 5K+,0.0,11.0,100.0,100.0,9.0,False,False,,False
0012o00002z7enD,Standard,roma,italy,Business,0.0,1001-5000,Software & Technology,False,EMEA W,Mediterranean,0.0,125.0,100.0,50.0,3.0,False,False,Marketing,False
0012o00002i7QXt,Standard,Wien,Austria,Business,0.0,1001-5000,Banking & Financial Services,False,DACH,DACH - Banking,0.0,5.0,100.0,50.0,9.0,False,False,Marketing,False
0012o00002z7hIK,Standard,Connecticut,United States,Business,0.0,21-100,Utilities,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,30.0,100.0,0.0,3.0,False,False,Zoominfo,False
0012o00002i7QY6,Standard,Bern,Switzerland,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,65.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002z7j05,Standard,harjumaa,Estonia,Business,0.0,21-100,Non-profit,False,EMEA W,RoW - E Europe,0.0,4.0,0.0,0.0,3.0,False,False,Zoominfo,False
0012o00002i7QYp,Standard,Texas,United States,Business,0.0,10.000+,Utilities,False,NA - Enterprise,NA - South - Enterprise,0.0,9.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002i7QYq,Standard,Ontario,Canada,Business,371309.2,10.000+,Banking & Financial Services,False,NA - Enterprise,NA - Canada - Enterprise,7.0,2697.0,100.0,100.0,152.0,False,False,Marketing,False
0012o00002z7nTQ,Standard,hofudborgarsvaedi,iceland,Business,0.0,101-1000,Software & Technology,False,EMEA N,RoW - Nordics,0.0,40.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QYr,Standard,Illinois,United States,Business,0.0,10.000+,Insurance,True,NA - Enterprise,NA - Central Enterprise,0.0,69.0,100.0,100.0,3.0,False,False,SDR,False
0012o00002i7QYt,Standard,California,United States,Business,0.0,10.000+,Banking & Financial Services,False,NA - Enterprise,NA - West Enterprise,0.0,39.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002i7QYv,Standard,California,United States,Business,387574.88,10.000+,Banking & Financial Services,False,NA - Enterprise,NA - West Enterprise,0.0,1806.0,100.0,100.0,140.0,False,False,Marketing,False
0012o00002i7QYz,Standard,Texas,United States,Business,0.0,10.000+,Retail,False,NA - Enterprise,NA - South - Enterprise,0.0,2.0,50.0,100.0,3.0,False,False,Marketing,False
0012o00002i7QYw,Standard,Washington,United States,Business,0.0,10.000+,Retail,False,NA - Enterprise,NA - West Enterprise,0.0,13.0,50.0,100.0,7.0,False,False,,False
0012o00002i7QZG,Standard,Hawaii,United States,Business,166444.08,101-1000,"Public Sector, Government, Education",False,NA - Enterprise,NA - West Enterprise,0.0,17.0,0.0,0.0,18.0,False,False,Marketing,True
0012o00002z8Ru1,Standard,hovedstaden,denmark,Business,0.0,1001-5000,Software & Technology,False,EMEA N,RoW - Nordics,0.0,377.0,100.0,50.0,3.0,False,False,Marketing,False
0012o00002z83Pe,Standard,Massachusetts,United States,Business,75053.0,101-1000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,281.0,50.0,0.0,6.0,False,False,Zoominfo,False
0012o00002i7QZ6,Standard,Illinois,United States,Business,0.0,10.000+,Healthcare,False,NA - Enterprise,NA - Central Enterprise,0.0,12.0,25.0,100.0,3.0,False,False,Marketing,False
0012o00002i7QZF,Standard,Arizona,United States,Business,0.0,101-1000,Utilities,False,NA - Corporate & LATAM,NA - West Corporate,0.0,41.0,100.0,0.0,3.0,False,False,,False
0012o00002i7QZH,Standard,Georgia,United States,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,16.0,100.0,0.0,6.0,False,False,,False
0012o00002i7QZ9,Standard,Ontario,Canada,Business,0.0,10.000+,Logistics & Transportation,False,NA - Enterprise,NA - Canada - Enterprise,0.0,4.0,75.0,100.0,7.0,False,False,Marketing,False
0012o00002i7QYx,Standard,Montana,United States,Business,190080.0,10.000+,"Life Sciences, Pharma, & Biotech",False,NA - Enterprise,NA - Central Enterprise,0.0,149.0,25.0,100.0,25.0,False,False,Marketing,False
0012o00002i7QZ5,Standard,Ontario,Canada,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",False,NA - Enterprise,NA - Canada - Enterprise,0.0,325.0,100.0,100.0,27.0,False,False,Marketing,False
0012o00002i7QZA,Standard,ONTARIO,Canada,Business,0.0,10.000+,Banking & Financial Services,False,NA - Enterprise,NA - Canada - Enterprise,0.0,60.0,100.0,100.0,5.0,False,False,Marketing,False
0012o00002i7QYu,Standard,New York,United States,Business,0.0,10.000+,Software & Technology,False,NA - Enterprise,NA - Northeast Enterprise,1.0,813.0,100.0,100.0,63.0,False,False,Marketing,False
0012o00002i7QZ8,Standard,California,United States,Business,0.0,10.000+,Healthcare,False,NA - Enterprise,NA - West Enterprise,0.0,0.0,25.0,100.0,3.0,False,False,,False
0012o00002z8Rj8,Standard,,united kingdom,Business,0.0,101-1000,Software & Technology,False,EMEA N,UKI - Software & Technology,0.0,53.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QYy,Standard,Oregon,United States,Business,0.0,10.000+,Retail,False,NA - Enterprise,NA - West Enterprise,0.0,17.0,50.0,100.0,4.0,False,False,Marketing,False
0012o00002z8445,Standard,hessen,Germany,Business,0.0,21-100,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,21.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QZ2,Standard,Ontario,Canada,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",False,NA - Enterprise,NA - Canada - Enterprise,0.0,28.0,100.0,100.0,4.0,False,False,Marketing,False
0012o00002i7QZI,Standard,California,United States,Business,0.0,21-100,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,268.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7QYs,Standard,Illinois,United States,Business,235853.77,10.000+,Banking & Financial Services,False,NA - Enterprise,NA - Central Enterprise,4.0,407.0,100.0,100.0,59.0,False,False,Marketing,False
0012o00002i7QZ0,Standard,Ontario,Canada,Business,0.0,10.000+,Insurance,False,NA - Enterprise,NA - Canada - Enterprise,0.0,263.0,100.0,100.0,12.0,False,False,Marketing,False
0012o00002i7QZ7,Standard,California,United States,Business,0.0,10.000+,Software & Technology,False,NA - Enterprise,NA - West Enterprise,0.0,157.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002i7QZP,Standard,CO,United States,Business,0.0,10.000+,Healthcare,False,NA - Enterprise,NA - South - Enterprise,0.0,162.0,25.0,100.0,10.0,False,False,Marketing,False
0012o00002i7QZO,Standard,California,United States,Business,0.0,10.000+,Manufacturing,False,NA - Enterprise,NA - West Enterprise,0.0,84.0,50.0,100.0,11.0,False,False,Marketing,False
0012o00002i7QZK,Standard,Nebraska,United States,Business,0.0,10.000+,Insurance,False,NA - Enterprise,NA - Central Enterprise,0.0,160.0,100.0,100.0,14.0,False,False,Marketing,False
0012o00002z8URA,Standard,,Colombia,Business,0.0,21-100,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7QZL,Standard,California,United States,Business,0.0,101-1000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - West Corporate,0.0,17.0,50.0,0.0,3.0,False,False,,False
0012o00002z8WLc,Standard,selangor,malaysia,Business,0.0,101-1000,Banking & Financial Services,False,APAC,RoW - APAC (Prio),0.0,18.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002z8vDC,Standard,California,United States,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - Central Corporate,0.0,3.0,100.0,0.0,3.0,False,False,Zoominfo,False
0012o00002i7QZY,Standard,New Jersey,United States,Business,0.0,10.000+,Consulting & Business Services,False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,197.0,50.0,100.0,4.0,False,False,Marketing,False
0012o00002i7QZZ,Standard,Michigan,United States,Business,0.0,10.000+,Automotive,False,NA - Enterprise,NA - Midwest - Enterprise,0.0,244.0,50.0,100.0,10.0,False,False,Marketing,False
0012o00002i7QZd,Standard,wisconsin,united states,Business,0.0,10.000+,Insurance,False,NA - Enterprise,NA - Central Enterprise,0.0,75.0,100.0,100.0,5.0,False,False,Marketing,False
0012o00002i7QZf,Standard,Illinois,United States,Business,0.0,10.000+,Manufacturing,False,NA - Enterprise,NA - Central Enterprise,0.0,65.0,50.0,100.0,5.0,False,False,Marketing,False
0012o00002i7QZW,Standard,California,united states,Business,0.0,1001-5000,Healthcare,False,NA - Corporate & LATAM,NA - West Corporate,0.0,217.0,25.0,50.0,4.0,False,False,Marketing,False
0012o00002z8tHB,Standard,sao paulo,brazil,Business,0.0,101-1000,Other,False,NA - Corporate & LATAM,RoW - LATAM,0.0,69.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002z9O1J,Standard,lisboa,portugal,Business,0.0,10.000+,Banking & Financial Services,False,EMEA W,Mediterranean,0.0,1.0,100.0,100.0,9.0,False,False,Marketing,False
0012o00002z9bEf,Standard,new york,united states,Business,0.0,Less than 20,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Enterprise,0.0,21.0,100.0,0.0,12.0,False,False,Marketing,False
0012o00002z8tY1,Standard,"Sao Paulo, SP",Brazil,Business,0.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,104.0,100.0,50.0,4.0,False,False,Community,False
0012o000030F3em,Standard,New York,United States,Business,0.0,101-1000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,2.0,50.0,0.0,3.0,False,False,Zoominfo,False
0012o00002z9C59,Standard,sofia-grad,bulgaria,Business,0.0,1001-5000,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,92.0,100.0,50.0,7.0,False,False,Marketing,False
0012o00002z9Ely,Standard,solothurn,switzerland,Business,0.0,21-100,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,22.0,100.0,0.0,3.0,False,False,Marketing,False
0012o000030FAOE,Standard,bruxelles-capitale,spain,Business,0.0,10.000+,Software & Technology,False,EMEA W,Mediterranean,0.0,128.0,100.0,100.0,5.0,False,False,Marketing,False
0012o00002z9LVx,Standard,ar riyad,saudi arabia,Business,0.0,101-1000,Software & Technology,False,EMEA W,Middle East,0.0,263.0,100.0,0.0,4.0,False,False,Marketing,False
0012o000030F0k1,Standard,,,Business,0.0,1001-5000,Logistics & Transportation,False,EMEA W,Middle East,0.0,43.0,75.0,50.0,3.0,False,False,,False
0012o00002z9ZQE,Standard,harjumaa,estonia,Business,0.0,21-100,Software & Technology,False,EMEA W,RoW - E Europe,0.0,365.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002z9JUD,Standard,,France,Business,0.0,101-1000,Insurance,False,EMEA W,France - Insurance & Healthcare,0.0,3.0,100.0,0.0,3.0,False,False,,False
0012o00002z8v4z,Standard,NY,United States,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,RoW - LATAM,0.0,68.0,100.0,0.0,6.0,False,False,Marketing,False
0012o00002z95XV,Standard,Kansas,United States,Business,0.0,21-100,Retail,False,NA - Corporate & LATAM,NA - South - Corporate,0.0,346.0,50.0,0.0,4.0,False,False,Zoominfo,False
0012o00002z9XRj,Standard,,united kingdom,Business,0.0,101-1000,Banking & Financial Services,False,EMEA N,UKI - Banking,0.0,2.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002z9Tqh,Standard,Quebec,Canada,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,24.0,100.0,0.0,3.0,False,False,Zoominfo,False
0012o00002z96tG,Standard,Michigan,United States,Business,0.0,21-100,Consulting & Business Services,False,NA - Corporate & LATAM,NA - West Corporate,0.0,14.0,50.0,0.0,3.0,False,False,Zoominfo,False
0012o00002z96tp,Standard,UT,United States,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - West Enterprise,0.0,0.0,100.0,0.0,3.0,False,False,AE,False
0012o00002z9NhK,Standard,lisboa,portugal,Business,0.0,21-100,Banking & Financial Services,False,EMEA W,Mediterranean,0.0,9.0,100.0,0.0,3.0,False,False,Marketing,False
0012o000030FKak,Standard,Scotland,united kingdom,Business,0.0,21-100,Consulting & Business Services,False,EMEA N,UKI - Software & Technology,0.0,2.0,50.0,0.0,3.0,False,False,Marketing,False
0012o000030FRJY,Standard,dubai,united arab emirates,Business,0.0,101-1000,Banking & Financial Services,False,EMEA W,Middle East,0.0,28.0,100.0,0.0,4.0,False,False,Marketing,False
0012o000030F8yU,Standard,nordrhein-westfalen,germany,Business,0.0,101-1000,"Public Sector, Government, Education",False,DACH,DACH - Public Sector,0.0,13.0,0.0,0.0,5.0,False,False,Marketing,False
0012o000030F3jS,Standard,Ontario,Canada,Business,0.0,101-1000,Insurance,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,1.0,100.0,0.0,4.0,False,False,Zoominfo,False
0012o000030FDu1,Standard,North Carolina,United States,Business,0.0,1001-5000,Non-profit,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,45.0,0.0,50.0,3.0,False,False,Zoominfo,False
0012o000030FKH2,Standard,Florida,United States,Business,0.0,21-100,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,52.0,50.0,0.0,5.0,False,False,Zoominfo,False
0012o000030FKPK,Standard,VA,USA,Business,0.0,101-1000,"Public Sector, Government, Education",False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,4.0,0.0,0.0,3.0,False,False,Marketing,False
0012o000030FaOj,Standard,District of Columbia,United States,Business,0.0,21-100,Software & Technology,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,11.0,100.0,0.0,3.0,False,False,Zoominfo,False
0012o000030FRms,Standard,ile-de-france,france,Business,0.0,101-1000,Logistics & Transportation,False,EMEA W,"France - Manufacturing, Auto, Logistics",0.0,4.0,75.0,0.0,3.0,False,False,Marketing,False
0017S000004yXjV,Standard,belgrade,france,Business,0.0,21-100,Retail,False,EMEA W,France - Software & Consulting,0.0,16.0,50.0,0.0,3.0,False,False,Marketing,False
0017S000004xKkd,Standard,nordjylland,denmark,Business,0.0,21-100,Software & Technology,False,EMEA N,RoW - Nordics,0.0,2.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000004jQ2C,Standard,michigan,United Kingdom,Business,0.0,21-100,Software & Technology,False,EMEA N,UKI - Software & Technology,0.0,39.0,100.0,0.0,3.0,False,False,Marketing,False
0017S000004j8dy,Standard,massachusetts,united states,Business,0.0,21-100,Healthcare,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,55.0,25.0,0.0,4.0,False,False,Marketing,False
0017S000004zyJF,Standard,,Switzerland,Business,0.0,101-1000,Utilities,False,DACH,DACH - Utilities,1.0,14.0,100.0,0.0,7.0,False,False,Marketing,False
0017S000004j5u7,Standard,England,United Kingdom,Business,0.0,101-1000,Banking & Financial Services,False,EMEA N,UKI - Banking,0.0,34.0,100.0,0.0,6.0,False,False,Marketing,False
0017S000004jPQf,Standard,,Brazil,Business,0.0,5001-10.000,Software & Technology,False,NA - Corporate & LATAM,RoW - LATAM,0.0,7.0,100.0,0.0,3.0,False,False,Allbound,False
0017S000005I0l1,Standard,Delaware,United States,Business,0.0,21-100,Healthcare,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,14.0,25.0,0.0,9.0,False,False,Zoominfo,False
0017S000003KO9H,Standard,California,United States,Business,72765.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - West Corporate,1.0,413.0,100.0,0.0,10.0,False,False,Zoominfo,True
0017S000004jc8g,Standard,maharashtra,india,Business,0.0,1001-5000,Banking & Financial Services,False,APAC,RoW - APAC (Other),0.0,58.0,100.0,50.0,6.0,False,False,Marketing,False
0017S000004jWOu,Standard,California,United States,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - West Corporate,0.0,33.0,100.0,0.0,8.0,False,False,Zoominfo,False
0017S0000050VKl,Standard,D.C.,USA,Business,0.0,21-100,Software & Technology,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,19.0,100.0,0.0,7.0,False,False,Marketing,False
0017S000004yuve,Standard,haryana,india,Business,0.0,Less than 20,Software & Technology,False,APAC,RoW - APAC (Other),0.0,12.0,100.0,0.0,5.0,False,False,Marketing,False
0017S00000501xl,Standard,presovsky kraj,slovakia (slovak republic),Business,0.0,101-1000,Software & Technology,False,EMEA W,RoW - E Europe,0.0,26.0,100.0,0.0,5.0,False,False,Marketing,False
0017S000004jjNY,Standard,,Brazil,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,RoW - LATAM,0.0,30.0,100.0,0.0,3.0,False,False,Allbound,False
0017S000004xnUl,Standard,Central and Western District,Hong Kong,Business,0.0,101-1000,Banking & Financial Services,False,APAC,RoW - APAC (Prio),0.0,372.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000004xMYZ,Standard,karnataka,india,Business,0.0,5001-10.000,Banking & Financial Services,False,APAC,RoW - APAC (Other),0.0,308.0,100.0,0.0,5.0,False,False,Marketing,False
0017S000004jM68,Standard,attiki,greece,Business,0.0,10.000+,Software & Technology,False,EMEA W,Mediterranean,0.0,30.0,100.0,100.0,3.0,False,False,Marketing,False
0017S000005K8jI,Standard,slaskie,poland,Business,0.0,21-100,Software & Technology,False,EMEA W,RoW - E Europe,0.0,7.0,100.0,0.0,3.0,False,False,Marketing,False
0017S000005rjZn,Standard,California,United States,Business,0.0,21-100,Other,False,NA - Corporate & LATAM,NA - South - Corporate,0.0,1.0,0.0,0.0,3.0,False,False,Zoominfo,False
0017S000005KKCS,Standard,,singapore,Business,0.0,21-100,Software & Technology,False,APAC,RoW - APAC (Prio),0.0,16.0,100.0,0.0,3.0,False,False,Marketing,False
0017S000005tKvZ,Standard,,Italy,Business,0.0,101-1000,"Public Sector, Government, Education",False,EMEA W,Mediterranean,0.0,0.0,0.0,0.0,3.0,False,False,,False
0017S000005K9C7,Standard,tel aviv,Singapore,Business,44800.0,1001-5000,Software & Technology,False,EMEA W,Middle East,1.0,62.0,100.0,50.0,13.0,False,False,Marketing,False
0017S000005tKcI,Standard,,malaysia,Business,0.0,1001-5000,Software & Technology,False,APAC,RoW - APAC (Prio),0.0,7.0,100.0,50.0,3.0,False,False,Marketing,False
0017S000005sfhT,Standard,,New Zealand,Business,0.0,101-1000,Utilities,False,APAC,RoW - APAC (Prio),0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o000030FUoR,Standard,British Columbia,Canada,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - Central Corporate,0.0,42.0,100.0,0.0,3.0,False,False,Zoominfo,False
0017S000004yC3S,Standard,S\u00e3o Paulo,Brazil,Business,0.0,1001-5000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,RoW - LATAM,0.0,399.0,100.0,50.0,24.0,False,False,Allbound,False
0017S000004xpAD,Standard,PA,USA,Business,0.0,10.000+,Retail,False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,837.0,50.0,100.0,3.0,False,False,,False
0017S000004zsQP,Standard,uusimaa,finland,Business,0.0,101-1000,Insurance,False,EMEA N,RoW - Nordics,0.0,12.0,100.0,0.0,3.0,False,False,Marketing,False
0017S0000050tGj,Standard,islas baleares,spain,Business,0.0,1001-5000,"Telecommunications, Media & Entertainment",False,EMEA W,Mediterranean,0.0,8.0,100.0,50.0,3.0,False,False,Marketing,False
0017S000005KW9f,Standard,jerusalem,israel,Business,0.0,5001-10.000,"Public Sector, Government, Education",False,EMEA W,Middle East,0.0,29.0,0.0,0.0,11.0,False,False,Marketing,False
0017S0000050uuq,Standard,praha,czech republic,Business,0.0,5001-10.000,Banking & Financial Services,False,EMEA W,RoW - E Europe,1.0,7.0,100.0,0.0,11.0,False,False,Marketing,False
0017S0000050Y1E,Standard,New York,United States,Business,0.0,101-1000,Healthcare,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,8.0,25.0,0.0,4.0,False,False,Zoominfo,False
0017S000005LSV7,Standard,casablanca-settat,morocco,Business,0.0,1001-5000,Banking & Financial Services,False,EMEA W,Africa,0.0,2.0,100.0,50.0,3.0,False,False,Marketing,False
0017S000004xQHq,Standard,Nottinghamshire,united kingdom,Business,46462.5,21-100,Software & Technology,False,EMEA N,UKI - Software & Technology,0.0,27.0,100.0,0.0,18.0,False,False,Marketing,True
0017S000004xPXS,Partner,DL,India,Partner,0.0,1001-5000,Utilities,False,APAC,RoW - APAC (Other),0.0,12.0,100.0,50.0,4.0,False,False,Marketing,False
0017S000005I79B,Standard,CA,United States,Business,79948.8,21-100,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,15.0,100.0,0.0,4.0,False,False,Marketing,True
